dataset,window_id,origin,window_size,train_size,test_size,horizon,period,mase_scale,window_data_path,trend_strength,seasonal_strength,adf_pvalue,data_length,skewness,cv,local_slope_30,local_std_ratio_30,local_change_rate_30,local_mean_ratio_30,local_slope_120,local_std_ratio_120,local_change_rate_120,local_mean_ratio_120,best_trajectory,best_mase,split
melbourne_temp,280,2790,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_280.pkl,0.082762,0.134425,0.259972,600,-0.083131,0.34479,0.022113,0.589848,-0.146552,1.226662,0.003677,0.603723,-0.181818,1.241072,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.608238581, ""multi_resolution"": 0.391761419}, ""interval"": 2}]",1.018505,B
melbourne_temp,281,2800,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_281.pkl,0.071981,0.130972,0.223257,600,-0.111262,0.341286,-0.061691,0.598882,-0.334951,1.159711,-0.009305,0.611131,0.030075,1.227372,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.5358367627, ""progressive_adaptive_combiner"": 0.4641632373}, ""interval"": 2}]",0.669549,B
melbourne_temp,282,2810,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_282.pkl,0.061674,0.134943,0.192112,600,-0.119519,0.339025,-0.13624,0.603717,-0.058824,1.10991,-0.02613,0.64461,0.045752,1.214768,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5243531202, ""chunk_ensemble"": 0.4756468798}, ""interval"": 2}]",0.81201,B
melbourne_temp,283,2820,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_283.pkl,0.031152,0.124065,0.224066,600,-0.124397,0.336605,-0.09099,0.606212,-0.068627,0.95281,-0.034626,0.709983,-0.11215,1.164037,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6952625811, ""multi_resolution"": 0.3047374189}, ""interval"": 2}]",0.746689,B
melbourne_temp,284,2830,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_284.pkl,0.003775,0.129622,0.25333,600,-0.121654,0.338826,-0.129032,0.680355,-0.086957,0.843898,-0.055217,0.793729,-0.385965,1.128392,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5928338762, ""residual_correction_advanced"": 0.4071661238}, ""interval"": 2}]",0.384088,B
melbourne_temp,285,2840,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_285.pkl,0.022138,0.137766,0.269039,600,-0.101274,0.342422,-0.084271,0.597781,-0.360902,0.734803,-0.070727,0.866802,-0.409722,1.084742,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.6613756614, ""progressive_adaptive_combiner"": 0.3386243386}, ""interval"": 2}]",1.158173,B
melbourne_temp,286,2850,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_286.pkl,0.051056,0.149989,0.308331,600,-0.085631,0.345515,-0.042403,0.501115,-0.393258,0.681755,-0.083232,0.92192,-0.687861,1.041333,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5560220156, ""naive_drift"": 0.4439779844}, ""interval"": 2}]",0.833199,B
melbourne_temp,287,2860,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_287.pkl,0.076566,0.16098,0.22906,600,-0.063726,0.348961,0.013771,0.427797,-0.233645,0.663349,-0.084922,0.920696,-0.50303,0.989896,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.5186721992, ""progressive_adaptive_combiner"": 0.4813278008}, ""interval"": 2}]",0.460368,B
melbourne_temp,288,2870,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_288.pkl,0.100327,0.182358,0.333811,600,-0.038666,0.355196,-0.029789,0.424372,-0.259615,0.633728,-0.076378,0.852816,-0.457746,0.918124,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5608654436, ""multi_resolution"": 0.4391345564}, ""interval"": 2}]",0.7064,B
melbourne_temp,289,2880,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_289.pkl,0.118875,0.186331,0.301797,600,-0.019499,0.359482,0.009321,0.44215,1.181818,0.630508,-0.081107,0.865341,-0.172414,0.888909,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.5279733385, ""naive_drift"": 0.4720266615}, ""interval"": 2}]",0.365896,B
melbourne_temp,290,2890,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_290.pkl,0.127619,0.19124,0.05742,600,0.005947,0.36161,0.137753,0.496048,0.367089,0.681084,-0.064387,0.796964,-0.475728,0.854459,"[{""step"": 0, ""weights"": {""detrender"": 0.5230041456, ""residual_correction_advanced"": 0.4769958544}, ""interval"": 2}]",0.917366,B
melbourne_temp,291,2900,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_291.pkl,0.134149,0.198032,0.232415,600,0.048559,0.366477,-0.024939,0.469643,-0.387097,0.701559,-0.058342,0.752687,-0.664706,0.816964,"[{""step"": 0, ""weights"": {""residual_correction_advanced"": 0.5299808261, ""naive_drift"": 0.4700191739}, ""interval"": 2}]",0.658004,B
melbourne_temp,292,2910,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_292.pkl,0.131582,0.198989,0.293071,600,0.063087,0.366928,-0.092058,0.395637,-0.25,0.718341,-0.037053,0.616177,-0.235294,0.772015,"[{""step"": 0, ""weights"": {""multi_resolution"": 0.5332082415, ""chunk_ensemble"": 0.4667917585}, ""interval"": 2}]",0.821035,B
melbourne_temp,293,2920,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_293.pkl,0.134268,0.20683,0.326553,600,0.104971,0.369623,0.024716,0.320153,-0.282609,0.680847,-0.02239,0.549376,-0.426087,0.745287,"[{""step"": 0, ""weights"": {""ets"": 0.6037521283, ""residual_correction_advanced"": 0.3962478717}, ""interval"": 2}]",0.54059,B
melbourne_temp,294,2930,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_294.pkl,0.136929,0.206107,0.287359,600,0.137648,0.37406,-0.026518,0.404426,0.104651,0.694766,-0.010417,0.492383,-0.285714,0.718779,"[{""step"": 0, ""weights"": {""ets"": 0.5096422287, ""multi_resolution"": 0.4903577713}, ""interval"": 2}]",0.790775,B
melbourne_temp,295,2940,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_295.pkl,0.129508,0.203011,0.188572,600,0.16395,0.37686,0.055217,0.592324,0.354839,0.733421,0.001378,0.494073,0.41573,0.718191,"[{""step"": 0, ""weights"": {""prophet"": 0.5029128091, ""ets"": 0.4970871909}, ""interval"": 2}]",0.899946,B
melbourne_temp,296,2950,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_296.pkl,0.116507,0.193235,0.236578,600,0.188123,0.377743,0.10901,0.731838,-0.105263,0.773849,0.009411,0.524055,-0.364486,0.729423,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.660539279, ""detrender"": 0.339460721}, ""interval"": 2}]",0.622574,B
melbourne_temp,297,2960,600,600,12,12,13,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_297.pkl,0.098168,0.15317,0.18342,600,0.2247,0.378694,0.060578,0.767192,0.22093,0.852101,0.015626,0.566931,0.009615,0.74964,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.7374611443, ""chunk_ensemble"": 0.2625388557}, ""interval"": 2}]",0.510971,B
melbourne_temp,298,2970,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_298.pkl,0.073121,0.16458,0.06429,600,0.239206,0.374823,0.044383,0.694163,0.05102,0.894466,0.021202,0.591904,1.340909,0.774959,"[{""step"": 0, ""weights"": {""chunk_ensemble"": 0.5430745858, ""auto_arima"": 0.4569254142}, ""interval"": 2}]",0.69857,B
melbourne_temp,299,2980,600,600,12,12,13,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_299.pkl,0.050596,0.119787,0.017609,600,0.261783,0.373557,0.025829,0.669437,0.730769,0.93862,0.026642,0.636536,0.139241,0.800779,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6338755539, ""multi_resolution"": 0.3661244461}, ""interval"": 2}]",1.291932,B
melbourne_temp,300,2990,600,600,12,12,4,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_300.pkl,0.000698,0.121191,0.083088,600,0.174827,0.363734,0.181201,0.74574,0.555556,1.076657,0.038775,0.747198,0.655914,0.863929,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.5396287565, ""chunk_ensemble"": 0.4603712435}, ""interval"": 2}]",0.865836,B
melbourne_temp,301,3000,600,600,12,12,5,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_301.pkl,0.035012,0.114841,0.108576,600,0.193954,0.363693,0.141402,0.804542,0.146667,1.183842,0.047713,0.810692,-0.173077,0.911087,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6773360868, ""chunk_ensemble"": 0.3226639132}, ""interval"": 2}]",0.64645,B
melbourne_temp,302,3010,600,600,12,12,6,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_302.pkl,0.052352,0.123328,0.084836,600,0.191843,0.363331,-0.089522,0.686862,0.376147,1.230317,0.055847,0.838409,0.630435,0.929149,"[{""step"": 0, ""weights"": {""auto_arima"": 0.5104732073, ""progressive_adaptive_combiner"": 0.4895267927}, ""interval"": 2}]",0.563751,B
melbourne_temp,303,3020,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_303.pkl,0.082465,0.118513,0.116253,600,0.19692,0.36231,-0.053126,0.654777,0.127119,1.184274,0.053513,0.835582,0.546512,0.972259,"[{""step"": 0, ""weights"": {""ets"": 0.5092413236, ""progressive_adaptive_combiner"": 0.4907586764}, ""interval"": 2}]",1.029739,B
melbourne_temp,304,3030,600,600,12,12,7,3.102587519025876,/root/xx/storage/autotune_results/window_data/melbourne_temp_window_304.pkl,0.111524,0.12525,0.129514,600,0.216023,0.366325,0.153904,0.786524,-0.119048,1.251305,0.063595,0.912622,0.193548,1.027513,"[{""step"": 0, ""weights"": {""progressive_adaptive_combiner"": 0.6299820898, ""naive_drift"": 0.3700179102}, ""interval"": 2}]",0.883797,B
